<PARSED TEXT FOR SHEET: 1 / 1 TABS
TAB NAME: dwarfplanet_asteroid_comet_analysis.csv>
index,full_name,pdes,q,ad,a,e,i,om,w,tp,moid,per,per_y,t_jup,pr_class,dt_class,neo,pha
769,250219 (2002 VS86),250219,2.126268273,3.060884653,2.593576463,0.180179068,2.958065236,324.9241397,88.1168031,2460228.421,1.13879,1525.62224,4.176926052,3.393,Asteroid,MBA,N,N
770,580947 (2015 EE42),580947,2.572028267,2.835910152,2.70396921,0.048795283,4.852062514,280.4326923,88.92792482,2459677.436,1.57563,1624.056147,4.446423402,3.359,Asteroid,MBA,N,N
771,357100 (2001 TM143),357100,2.535433673,2.971574916,2.753504295,0.079197487,3.772607236,102.5644456,253.8970671,2460460.733,1.53324,1668.887509,4.56916498,3.337,Asteroid,MBA,N,N
772,527845 (2008 CL11),527845,1.955950024,2.695993906,2.325971965,0.159082717,5.219104324,108.3148708,2.586619052,2459599.242,0.971246,1295.702034,3.547438835,3.552,Asteroid,MBA,N,N
773,223727 (2004 RX116),223727,2.414461954,3.041474604,2.727968279,0.11492301,5.621522594,47.83064871,274.7386875,2459754.425,1.40971,1645.725509,4.50575088,3.339,Asteroid,MBA,N,N
774,533095 (2014 BP66),533095,2.811880975,2.899607019,2.855743997,0.015359578,6.611553331,134.7448999,85.14620787,2460669.865,1.81112,1762.695662,4.825997705,3.294,Asteroid,MBA,N,N
775,225620 (2001 AR34),225620,2.328921856,3.038214253,2.683568055,0.132154725,15.93540722,88.55212484,63.23404545,2460122.245,1.38616,1605.710868,4.396196765,3.308,Asteroid,MBA,N,N
776,516749 (2009 SY74),516749,1.843628903,2.546828832,2.195228868,0.160165516,4.108752071,92.69093383,205.343916,2459644.607,0.82817,1188.004634,3.252579421,3.649,Asteroid,MBA,N,N
777, 13773 (1998 TY17),13773,2.269776336,2.900163758,2.584970047,0.121933216,3.965500379,162.7729078,32.88485862,2460824.362,1.26877,1518.034702,4.156152503,3.409,Asteroid,MBA,N,N
778,227911 (2007 EC197),227911,2.320405421,2.812730564,2.566567993,0.095911183,5.470607232,198.5409574,240.1238916,2459735.497,1.34015,1501.853558,4.111850947,3.419,Asteroid,MBA,N,N
779,105501 (2000 QA232),105501,2.25284437,3.714965738,2.983905054,0.245001322,7.573410185,56.68244778,308.1325022,2459333.697,1.26031,1882.677476,5.154490011,3.199,Asteroid,MBA,N,N
780,343130 (2009 EU29),343130,2.670422622,3.630321969,3.150372295,0.15234697,14.6530146,16.23936461,102.4255448,2460674.796,1.73152,2042.40209,5.59179217,3.14,Asteroid,MBA,N,N
781,211074 (2002 CF241),211074,2.038931116,2.562517602,2.300724359,0.113787313,2.576552357,233.8820783,252.7844917,2459863.921,1.05453,1274.662804,3.489836561,3.582,Asteroid,MBA,N,N
782,254064 (2004 HW20),254064,2.046322208,3.406817448,2.726569828,0.249488428,9.307390227,63.86858765,175.8076633,2459757.352,1.03322,1644.460188,4.502286619,3.292,Asteroid,MBA,N,N
783,498713 (2008 TN90),498713,1.836317855,2.447465418,2.141891636,0.142665379,1.825696911,167.8618083,217.6714793,2460468.823,0.839666,1144.971481,3.13476107,3.699,Asteroid,MBA,N,N
784,185125 (2006 ST73),185125,2.068006569,2.508123453,2.288065011,0.096176656,3.103682206,82.49891706,193.0733576,2459989.039,1.05111,1264.156863,3.461072863,3.592,Asteroid,MBA,N,N
785,621943 (2011 SO319),621943,2.683891267,2.841339161,2.762615214,0.028496168,5.467166678,119.7874598,331.5284427,2459502.23,1.70073,1677.177493,4.591861718,3.334,Asteroid,MBA,N,N
786,114936 (2003 QH51),114936,2.118412854,2.622903736,2.370658295,0.106403121,6.886437579,39.60991815,41.27456473,2459827.971,1.13785,1333.220142,3.650157815,3.528,Asteroid,MBA,N,N
787,188954 (2007 EK114),188954,2.190400677,2.929042617,2.559721647,0.144281692,7.24328662,158.5460946,189.8734061,2459548.272,1.18333,1495.848253,4.095409318,3.41,Asteroid,MBA,N,N
788,114084 (2002 VT35),114084,2.629311104,3.222501917,2.92590651,0.101368723,2.292585094,163.6179353,247.7200632,2459863.338,1.63995,1828.054313,5.004939939,3.269,Asteroid,MBA,N,N
789,611497 (2006 WR214),611497,2.141701565,2.594541662,2.368121614,0.095611664,7.055963785,89.62051384,334.5915301,2460781.052,1.15666,1331.080831,3.644300702,3.53,Asteroid,MBA,N,N
790,290651 (2005 UB284),290651,2.845355333,3.399478394,3.122416864,0.088733037,4.517905534,165.0215242,167.2651006,2459404.403,1.83453,2015.277019,5.517527774,3.205,Asteroid,MBA,N,N
791,538714 (2016 FX66),538714,2.341703578,3.138429265,2.740066421,0.145384375,12.43561666,262.8687163,279.2224355,2460710.88,1.38089,1656.685468,4.535757612,3.301,Asteroid,MBA,N,N
792,268250 (2005 MS20),268250,2.100344557,2.549856199,2.325100378,0.096664997,3.092253198,297.6126179,13.32812953,2460067.994,1.08541,1294.973816,3.545445081,3.567,Asteroid,MBA,N,N
793,383525 (2007 DT6),383525,1.969096734,2.940769678,2.454933206,0.197902114,14.06404252,326.219428,16.36844898,2460480.569,0.962962,1404.940549,3.846517589,3.426,Asteroid,MBA,N,N
794,468113 (2013 YC53),468113,2.806079739,3.318178125,3.062128932,0.083618031,7.981552434,269.2400151,52.76655436,2459955.823,1.80127,1957.192921,5.358502179,3.213,Asteroid,MBA,N,N
795,278924 (2008 TY183),278924,2.174177748,2.965033221,2.569605484,0.153886555,7.772647268,242.9154259,48.98899978,2460450.255,1.1666,1504.520476,4.119152569,3.401,Asteroid,MBA,N,N
796,209480 (2004 HD30),209480,2.88479645,3.413521062,3.149158756,0.083946961,4.668779851,208.3750616,356.2372818,2461211.57,1.87971,2041.222088,5.588561502,3.198,Asteroid,MBA,N,N
797,218411 (2004 RZ72),218411,2.742987434,3.260484352,3.001735893,0.086199609,9.963442463,359.2103873,302.2279553,2460583.856,1.74369,1899.578058,5.20076128,3.224,Asteroid,MBA,N,N
798,126077 (2001 YX86),126077,2.223963131,3.14112681,2.68254497,0.17095029,11.09318515,98.38574488,101.5342193,2460617.073,1.25149,1604.792713,4.393682993,3.328,Asteroid,MBA,N,N
799,300778 (2007 VT279),300778,2.21244372,3.277975467,2.745209594,0.19407111,3.738933748,40.20761217,292.2425689,2460781.883,1.20491,1661.352115,4.548534197,3.317,Asteroid,MBA,N,N
800, 61588 (2000 QD85),61588,2.210069983,2.621033358,2.41555167,0.085066153,5.747304926,218.4068541,4.281895095,2459609.724,1.20045,1371.269841,3.754332215,3.505,Asteroid,MBA,N,N
801,286821 (2002 LH61),286821,2.976621455,3.367119288,3.171870372,0.061556398,14.89771389,298.664937,11.52160145,2460771.967,1.96227,2063.343681,5.64912712,3.147,Asteroid,MBA,N,N
802,468478 (2004 RJ309),468478,2.104053152,3.011971813,2.558012483,0.177465643,7.601772006,233.7040525,91.53962095,2460624.247,1.10852,1494.350303,4.091308154,3.402,Asteroid,MBA,N,N
803,123848 (2001 CX34),123848,2.677389194,3.44115502,3.059272107,0.124828031,12.16182095,56.47072244,49.13560841,2459621.636,1.71068,1954.454603,5.351005074,3.188,Asteroid,MBA,N,N
804,508386 (2016 FE63),508386,2.112038874,3.117110548,2.614574711,0.192205576,8.448093222,70.5454486,231.3285164,2460865.928,1.10787,1544.187424,4.227754754,3.366,Asteroid,MBA,N,N
805,358469 (2007 NO2),358469,1.796622877,2.650672321,2.223647599,0.192037948,7.723810943,180.2987506,161.007326,2460445.943,0.790194,1211.148428,3.315943676,3.611,Asteroid,MBA,N,N
806,293147 (2006 YK5),293147,2.161696266,2.630724171,2.396210218,0.097868689,8.090880654,83.5361884,170.5479544,2460081.169,1.14648,1354.833107,3.709330888,3.509,Asteroid,MBA,N,N
807,475600 (2006 UP87),475600,2.562114666,3.493697195,3.027905931,0.153832806,5.847745361,45.62711021,317.0436042,2459608.016,1.56313,1924.473764,5.268922009,3.218,Asteroid,MBA,N,N
808,   843 Nicolaia (A916 SO),843,1.801239664,2.758338463,2.279789063,0.209909508,7.996925996,4.040064793,317.2306946,2460005.051,0.798264,1257.304372,3.442311765,3.564,Asteroid,MBA,N,N
809,488924 (2005 UZ38),488924,1.94964925,2.940084491,2.44486687,0.202554023,2.510311483,73.83681138,305.6582856,2460576.539,0.952521,1396.308077,3.822883168,3.47,Asteroid,MBA,N,N
810,263246 (2008 AV113),263246,1.936823417,2.58896006,2.262891738,0.144093646,9.155394716,58.38584979,85.76601528,2460744.121,0.973137,1243.351985,3.404112212,3.588,Asteroid,MBA,N,N
811,478913 (2012 XZ),478913,2.374131325,2.926746638,2.650438982,0.104249771,5.246488286,242.4880563,228.6338145,2459572.786,1.39333,1576.068693,4.315040913,3.377,Asteroid,MBA,N,N
812,557909 (2014 WK377),557909,2.564590869,2.942375097,2.753482983,0.068601155,7.19640481,101.622169,285.6322449,2460223.812,1.5802,1668.868134,4.569111933,3.33,Asteroid,MBA,N,N
813,300415 (2007 RW296),300415,2.645735199,3.048299495,2.847017347,0.070699305,1.002868745,282.5340179,43.41863502,2461011.529,1.63326,1754.622107,4.803893517,3.303,Asteroid,MBA,N,N
814,267195 (2000 RL88),267195,2.422493877,2.743322257,2.582908067,0.062106039,24.98751602,181.193398,97.9083072,2460630.093,1.5058,1516.218704,4.151180573,3.289,Asteroid,MBA,N,N
815,239861 (2000 AL123),239861,2.389703692,3.104991493,2.747347593,0.130177885,13.89103127,129.8999635,21.37675614,2459994.74,1.40535,1663.293312,4.553848903,3.293,Asteroid,MBA,N,N
816,503702 (2016 JP11),503702,3.011420267,3.374026122,3.192723195,0.056786297,12.43850763,130.6424351,128.5309001,2459727.635,2.0124,2083.724643,5.704927154,3.157,Asteroid,MBA,N,N
817,189682 (2001 SV83),189682,2.179534672,2.445415796,2.312475234,0.057488426,7.03788627,334.7313687,148.5018647,2460345.598,1.19614,1284.440711,3.516607011,3.571,Asteroid,MBA,N,N
818,105647 (2000 SL22),105647,2.81965983,3.176634659,2.998147245,0.059532571,13.3079783,4.846877546,103.7534574,2459911.591,1.87018,1896.172588,5.191437613,3.21,Asteroid,MBA,N,N
819,183927 (2004 DP),183927,2.067560041,2.840801731,2.454180886,0.157535595,3.247283849,69.62726873,55.58637121,2460009.546,1.0837,1404.294778,3.844749563,3.474,Asteroid,MBA,N,N
820,458852 (2011 UR80),458852,1.995049685,2.766253724,2.380651704,0.161973303,1.492976649,21.60370171,49.7481387,2459963.508,1.00878,1341.659219,3.67326275,3.52,Asteroid,MBA,N,N
821, 19448 Jenniferling (1998 FJ122),19448,2.069427028,2.562130458,2.315778743,0.106379643,2.293153081,241.143808,195.119999,2460818.809,1.08348,1287.194044,3.524145227,3.573,Asteroid,MBA,N,N
822,396363 (2014 DL89),396363,1.952488594,2.572193888,2.262341241,0.136961057,3.934213178,107.853502,330.6015365,2460141.723,0.967952,1242.898305,3.402870101,3.603,Asteroid,MBA,N,N
823,227814 (2007 BE50),227814,2.062974242,2.570914538,2.31694439,0.109614261,4.199204216,25.97689641,119.9018883,2460594.406,1.07696,1288.16603,3.526806378,3.569,Asteroid,MBA,N,N
824,620470 (2003 UU424),620470,1.781529275,3.429227039,2.605378157,0.316210865,28.0421665,221.6907354,101.5806134,2460452.66,0.967234,1536.047262,4.205468206,3.182,Asteroid,MBA,N,N
825, 90872 (1996 TZ40),90872,2.30511046,2.923533168,2.614321814,0.118275934,13.20218668,13.29093356,120.4734112,2460139.697,1.34559,1543.963385,4.22714137,3.361,Asteroid,MBA,N,N
826,146980 (2002 NV49),146980,1.861604427,2.680998091,2.271301259,0.180379785,5.18175572,106.3402519,203.6377536,2459992.412,0.847717,1250.289371,3.423105739,3.585,Asteroid,MBA,N,N
827,258616 (2002 CM313),258616,2.94712547,3.216238497,3.081681984,0.043663335,11.66668632,97.2615861,308.877905,2459781.772,1.97318,1975.969132,5.409908644,3.194,Asteroid,MBA,N,N
828,552916 (2010 VX180),552916,2.025340281,3.175795401,2.600567841,0.221193061,10.69516096,233.228704,86.54391338,2459790.147,1.04612,1531.795215,4.193826734,3.356,Asteroid,MBA,N,N
829, 86987 (2000 JW30),86987,2.058333978,2.554487043,2.30641051,0.107559574,4.00622025,351.5334579,249.6660465,2460666.363,1.0492,1279.391142,3.502782046,3.577,Asteroid,MBA,N,N
830,520590 (2014 ON134),520590,2.616102842,2.841250506,2.728676674,0.041255834,7.962284348,110.9192518,209.0646597,2460233.517,1.60436,1646.366591,4.507506066,3.34,Asteroid,MBA,N,N
831,100067 (1992 EY26),100067,2.05514265,3.16751921,2.61133093,0.212990347,5.786665632,153.6855063,277.916199,2460758.395,1.07805,1541.314614,4.219889428,3.37,Asteroid,MBA,N,N
832, 58942 (1998 QH33),58942,1.975602939,2.61927425,2.297438594,0.140084552,3.597986492,277.9941163,86.43461667,2460032.674,0.976605,1271.933177,3.482363249,3.578,Asteroid,MBA,N,N
833,377988 (2006 QY160),377988,1.772266495,2.84897565,2.310621073,0.232991287,2.038879134,173.7874934,183.3769422,2460422.407,0.767456,1282.896208,3.512378393,3.547,Asteroid,MBA,N,N
834, 45215 (1999 XB183),45215,1.79501884,2.748638463,2.271828652,0.209879302,5.840357029,316.1904988,28.45230698,2460049.773,0.788958,1250.72487,3.42429807,3.576,Asteroid,MBA,N,N
835,239077 (2006 GP31),239077,2.149587004,3.07306534,2.611326172,0.176821713,3.67897144,39.47760904,255.6673667,2460261.405,1.13667,1541.310401,4.219877895,3.384,Asteroid,MBA,N,N
836,261441 (2005 VY7),261441,2.41468831,3.020111541,2.717399926,0.111397521,3.739881641,251.4365248,67.543529,2459938.817,1.40398,1636.171282,4.479592832,3.348,Asteroid,MBA,N,N
837,371562 (2006 VF58),371562,1.986544507,2.797030625,2.391787566,0.169431042,2.657032702,191.2155963,247.1969358,2460863.998,1.00255,1351.083943,3.699066236,3.51,Asteroid,MBA,N,N
838,604127 (2015 LB),604127,1.761711705,3.442206978,2.601959342,0.322928811,28.94386534,194.3838183,74.00649748,2460299.848,0.931965,1533.024818,4.197193206,3.171,Asteroid,MBA,N,N
839,556195 (2014 MA49),556195,2.868729947,3.447188646,3.157959296,0.091587422,6.32716031,84.88922015,166.6346984,2460736.445,1.85396,2049.784566,5.612004288,3.19,Asteroid,MBA,N,N
840,427768 (2004 TR202),427768,2.517290335,2.952267147,2.734778741,0.079526874,14.67662277,38.29945245,75.10871866,2460163.283,1.57806,1651.892265,4.522634539,3.301,Asteroid,MBA,N,N
841,196621 (2003 RH5),196621,2.18887826,3.408904182,2.798891221,0.217948078,7.10824745,351.9365218,73.11980823,2459990.376,1.21359,1710.320325,4.682601848,3.28,Asteroid,MBA,N,N
842,268600 (2006 BB247),268600,2.609292072,3.006657288,2.80797468,0.070756553,3.177373615,136.1419563,246.2464191,2460081.839,1.61309,1718.65303,4.70541555,3.316,Asteroid,MBA,N,N
843,297776 (2001 XY219),297776,1.92993821,2.602198014,2.266068112,0.148331774,2.794215461,2.254348014,58.2580733,2459711.287,0.943094,1245.970804,3.411282148,3.6,Asteroid,MBA,N,N
844,393383 (2000 CO132),393383,2.593902293,2.76568508,2.679793687,0.032051495,5.759653939,134.8889969,291.3816289,2460906.461,1.61348,1602.324474,4.386925323,3.369,Asteroid,MBA,N,N
845, 96952 (1999 TP174),96952,2.256730979,2.711475737,2.484103358,0.091530966,5.868329364,81.58628254,200.5531619,2459631.3,1.24071,1430.055589,3.915278821,3.464,Asteroid,MBA,N,N
846,383991 (2008 TP163),383991,2.603689224,2.860683732,2.732186478,0.047030924,1.832792863,310.1433015,341.7324269,2460913.934,1.58694,1649.54411,4.516205639,3.351,Asteroid,MBA,N,N
847, 40260 (1999 CU98),40260,2.528741205,2.889398748,2.709069977,0.066564826,6.760807832,100.6106262,245.538244,2460258.649,1.52904,1628.653743,4.459010932,3.351,Asteroid,MBA,N,N
848,622347 (2013 QQ59),622347,2.020376956,2.582937248,2.301657102,0.122207668,6.991970664,342.5147852,334.5220552,2460310.193,1.00931,1275.438029,3.491959012,3.571,Asteroid,MBA,N,N
849,136982 (1998 SK3),136982,1.956663835,2.794700465,2.37568215,0.176378105,6.082096851,68.48161198,139.7410087,2459902.336,0.95476,1337.460389,3.66176698,3.513,Asteroid,MBA,N,N
850,296678 (2009 SQ209),296678,1.99754708,2.880088691,2.438817886,0.18093635,2.942885218,24.25303224,344.8038646,2460679.75,0.996294,1391.129255,3.808704327,3.478,Asteroid,MBA,N,N
851,341569 (2007 UG51),341569,2.60607676,3.698843047,3.152459903,0.173319617,27.39628287,71.57677995,283.3217763,2460291.06,1.75001,2044.432536,5.597351229,3.012,Asteroid,MBA,N,N
852, 46097 (2001 FN1),46097,1.979939335,2.660991842,2.320465588,0.146749107,7.448560541,343.1853013,349.1573454,2460237.88,0.96969,1291.103699,3.534849279,3.552,Asteroid,MBA,N,N
853,140041 (2001 SZ77),140041,2.62613893,3.089014919,2.857576924,0.080990994,1.289703391,209.8941845,174.6920621,2459340.35,1.62879,1764.392984,4.830644719,3.298,Asteroid,MBA,N,N
854,436411 (2011 AW13),436411,1.865516425,2.775481243,2.320498834,0.196070949,8.834471696,89.54709496,346.5349158,2460647.734,0.880914,1291.131446,3.534925246,3.536,Asteroid,MBA,N,N
855,354337 (2003 DV4),354337,2.053387066,3.77383193,2.913609498,0.295242871,9.224699441,324.8943325,159.6850536,2459918.945,1.06997,1816.541998,4.97342094,3.197,Asteroid,MBA,N,N
856,115501 (2003 UV27),115501,2.746384211,3.175400265,2.960892238,0.07244709,10.51610605,165.7018663,302.16121,2460723.064,1.77804,1860.939821,5.094975553,3.237,Asteroid,MBA,N,N
857, 75111 (1999 VJ56),75111,2.006781198,2.749691157,2.378236177,0.156189273,5.371858752,208.4470047,223.5985434,2459609.881,1.02387,1339.617767,3.667673557,3.518,Asteroid,MBA,N,N
858,540863 (2017 XY25),540863,3.002969237,3.196502009,3.099735623,0.031217626,14.16691763,57.23396692,49.66845969,2460326.039,2.03378,1993.358482,5.457518088,3.175,Asteroid,MBA,N,N
859,335896 (2007 RC219),335896,2.919388839,3.16344408,3.04141646,0.04012197,1.108950241,283.4520616,39.84964144,2459955.996,1.90624,1937.368636,5.304226246,3.238,Asteroid,MBA,N,N
860,553266 (2011 FG102),553266,2.051050938,2.848112646,2.449581792,0.162693426,9.011712279,202.0725659,26.29039778,2460029.439,1.04521,1400.349191,3.833947134,3.461,Asteroid,MBA,N,N
861,413579 (2005 UB14),413579,2.558617011,2.944302005,2.751459508,0.070087347,7.730512724,192.2208439,266.0846972,2460631.8,1.58851,1667.028849,4.564076247,3.329,Asteroid,MBA,N,N
862, 61005 (2000 KA35),61005,1.912930506,2.785150601,2.349040553,0.185654542,6.740921176,169.4932144,170.2014198,2459857.959,0.904181,1315.025573,3.6003438,3.526,Asteroid,MBA,N,N
863,359726 (2011 UD28),359726,2.400169501,3.120684892,2.760427196,0.13050795,8.088670288,6.445687225,60.0130336,2460969.133,1.42424,1675.185376,4.586407601,3.315,Asteroid,MBA,N,N
864,367655 (2009 WR202),367655,2.188460721,4.047728307,3.118094514,0.298141634,23.64168762,117.8147283,312.857067,2461088.902,1.26112,2011.093858,5.506074901,3.023,Asteroid,MBA,N,N
865,572297 (2008 FE46),572297,2.877568316,3.456812451,3.167190383,0.091444477,16.64464434,3.029704361,86.42672457,2460286.328,1.95371,2058.778774,5.636629087,3.132,Asteroid,MBA,N,N
866,517173 (2013 PL77),517173,2.78745644,3.388385652,3.087921046,0.097303202,1.858353568,162.4270225,163.5831593,2460429.357,1.77508,1981.972882,5.426346016,3.218,Asteroid,MBA,N,N
867,488832 (2005 QX35),488832,1.861673903,3.424283212,2.642978558,0.295615207,12.76909105,354.9423956,333.3665139,2459847.29,0.859963,1569.418929,4.296834851,3.297,Asteroid,MBA,N,N
868,342337 (2008 TS119),342337,2.038775857,2.885764624,2.46227024,0.171993462,2.503793917,4.608504181,79.86460672,2460595.433,1.05539,1411.243651,3.863774541,3.467,Asteroid,MBA,N,N
869,404069 (2012 DF60),404069,2.843535372,3.085367168,2.96445127,0.040788627,9.936366462,147.4698333,176.2473471,2460564.45,1.8308,1864.296141,5.104164656,3.241,Asteroid,MBA,N,N
870,290243 (2005 SD95),290243,3.09126732,3.14241908,3.1168432,0.0082057,16.58452824,296.3381477,237.8834387,2460595.681,2.11104,2009.883379,5.502760792,3.153,Asteroid,MBA,N,N
871,224455 (2005 VR27),224455,2.29966648,3.010518639,2.655092559,0.133865796,13.93388909,33.72503965,221.0758698,2460984.189,1.3038,1580.22135,4.326410268,3.334,Asteroid,MBA,N,N
872,108005 (2001 FX138),108005,1.864487654,2.697530333,2.281008993,0.182603988,6.213501386,295.1831681,344.5394312,2459787.957,0.848233,1258.313695,3.445075139,3.575,Asteroid,MBA,N,N
873,480793 (2016 PV45),480793,2.060189131,3.138876286,2.599532708,0.207477127,13.27939748,113.4383422,260.4470252,2460833.759,1.10777,1530.88073,4.191323011,3.348,Asteroid,MBA,N,N
874,340598 (2006 QG22),340598,2.764962056,3.453003407,3.108982731,0.110653775,14.10588455,144.4214272,188.217608,2459998.929,1.75422,2002.284989,5.481957534,3.164,Asteroid,MBA,N,N
875,472887 (2015 FS321),472887,2.380100024,4.018365847,3.199232936,0.25604041,14.39551298,144.772196,127.3825836,2459496.479,1.39453,2090.100745,5.722383971,3.095,Asteroid,MBA,N,N
876,197237 (2003 WQ57),197237,2.879636101,3.33902743,3.109331766,0.073873,7.79152884,251.2839718,201.7589334,2461153.086,1.89657,2002.622183,5.48288072,3.201,Asteroid,MBA,N,N
877,296097 (2009 BQ34),296097,2.820603918,3.284450863,3.052527391,0.075977524,15.20578242,321.2064697,76.95619578,2460224.691,1.87121,1947.994746,5.33331895,3.179,Asteroid,MBA,N,N
878,457076 (2008 EP77),457076,2.193765373,2.878815055,2.536290214,0.135049546,8.142470101,157.2024158,24.9373873,2460440.318,1.19893,1475.356063,4.039304759,3.421,Asteroid,MBA,N,N
879,336590 (2009 SZ358),336590,2.14317633,2.503322331,2.32324933,0.077509116,6.214828897,217.0155634,203.0087363,2460308.799,1.15541,1293.427701,3.541212049,3.564,Asteroid,MBA,N,N
880,315408 (2007 VJ193),315408,2.250903695,2.599663406,2.42528355,0.071900812,5.8456429,267.2998498,178.3797519,2459902.59,1.26585,1379.56513,3.777043477,3.5,Asteroid,MBA,N,N
881,366776 (2004 TH136),366776,2.287731442,3.342654746,2.815193094,0.187362513,6.490627908,288.0564043,91.27563371,2460193.02,1.30051,1725.284456,4.723571405,3.284,Asteroid,MBA,N,N
882,426176 (2012 JZ12),426176,2.731154121,3.238517825,2.984835973,0.084990215,10.19147382,130.4615783,165.7018342,2460102.413,1.71609,1883.558582,5.156902347,3.229,Asteroid,MBA,N,N
883,156766 (2003 AE31),156766,1.943072468,2.767660143,2.355366306,0.175044466,1.556124096,206.9743675,258.5536333,2460481.191,0.959256,1320.341014,3.614896684,3.533,Asteroid,MBA,N,N
884,324494 (2006 UA235),324494,1.873737286,3.209505473,2.541621379,0.262778752,5.396044005,80.47284764,275.7339123,2459691.465,0.878239,1480.010203,4.052047099,3.39,Asteroid,MBA,N,N
885,316679 (1995 UD16),316679,2.410284064,3.577213238,2.993748651,0.194894313,3.566115649,86.84539669,285.8268911,2459347.23,1.41302,1892.001296,5.180017237,3.223,Asteroid,MBA,N,N
886,109082 (2001 QB27),109082,2.039635967,2.811336444,2.425486206,0.159081605,6.587909295,6.567359453,341.4788208,2460433.655,1.03397,1379.738047,3.777516899,3.484,Asteroid,MBA,N,N
887,246510 (2008 CE102),246510,2.672766667,3.180788303,2.926777485,0.086788565,11.93869593,150.8758323,138.5664909,2460756.671,1.66911,1828.870628,5.007174887,3.24,Asteroid,MBA,N,N
888,405856 (2006 DB10),405856,1.889926754,2.74675652,2.318341637,0.18479368,5.057598887,103.3533492,104.588652,2460358.983,0.891611,1289.33146,3.529997152,3.551,Asteroid,MBA,N,N
889,176651 (2002 NP52),176651,2.081926848,2.705979632,2.39395324,0.130339385,7.673417038,114.0069643,217.5722566,2460666.687,1.07572,1352.919392,3.704091422,3.507,Asteroid,MBA,N,N
890,323504 (2004 QC13),323504,2.073217588,3.391402707,2.732310147,0.241221722,11.39408904,110.7697048,179.4841791,2459717.724,1.05633,1649.656108,4.516512274,3.283,Asteroid,MBA,N,N
891, 20806 (2000 SW220),20806,2.670311653,3.151392202,2.910851927,0.082635696,13.23127899,77.33726214,295.0635139,2460813.842,1.70383,1813.963724,4.966362008,3.239,Asteroid,MBA,N,N
892,479381 (2013 YR3),479381,1.814432536,2.817851331,2.316141934,0.216614271,2.432912021,147.9233089,248.7400115,2460408.049,0.822247,1287.496868,3.524974313,3.548,Asteroid,MBA,N,N
